team_name,conference,season,week,ap_rank,team_id
Alabama,SEC,2012,1,19,333
Alabama,SEC,2012,2,16,333
Alabama,SEC,2012,3,13,333
Alabama,SEC,2012,4,12,333
Alabama,SEC,2012,5,16,333
Alabama,SEC,2012,6,23,333
Arizona,Pac-12,2012,1,16,12
Arizona,Pac-12,2012,2,15,12
Arizona,Pac-12,2012,3,23,12
Baylor,Big 12,2012,1,12,239
Baylor,Big 12,2012,2,11,239
Baylor,Big 12,2012,3,9,239
Baylor,Big 12,2012,4,7,239
Baylor,Big 12,2012,5,6,239
Baylor,Big 12,2012,6,6,239
Baylor,Big 12,2012,7,6,239
Baylor,Big 12,2012,8,6,239
Baylor,Big 12,2012,9,4,239
Baylor,Big 12,2012,10,4,239
Baylor,Big 12,2012,11,3,239
Baylor,Big 12,2012,12,6,239
Baylor,Big 12,2012,13,6,239
Baylor,Big 12,2012,14,6,239
Baylor,Big 12,2012,15,9,239
Baylor,Big 12,2012,16,13,239
Baylor,Big 12,2012,17,9,239
Baylor,Big 12,2012,18,12,239
Baylor,Big 12,2012,19,9,239
California,Pac-12,2012,1,24,25
California,Pac-12,2012,2,23,25
California,Pac-12,2012,3,20,25
California,Pac-12,2012,4,24,25
Cincinnati,Big East,2012,1,21,2132
Cincinnati,Big East,2012,2,20,2132
Creighton,MVC,2012,5,19,156
Creighton,MVC,2012,6,25,156
Creighton,MVC,2012,7,23,156
Creighton,MVC,2012,8,21,156
Creighton,MVC,2012,10,23,156
Creighton,MVC,2012,11,19,156
Creighton,MVC,2012,12,15,156
Creighton,MVC,2012,13,13,156
Creighton,MVC,2012,14,17,156
Creighton,MVC,2012,17,25,156
Creighton,MVC,2012,18,19,156
Creighton,MVC,2012,19,19,156
Duke,ACC,2012,1,6,150
Duke,ACC,2012,2,6,150
Duke,ACC,2012,3,6,150
Duke,ACC,2012,4,3,150
Duke,ACC,2012,5,7,150
Duke,ACC,2012,6,7,150
Duke,ACC,2012,7,7,150
Duke,ACC,2012,8,7,150
Duke,ACC,2012,9,5,150
Duke,ACC,2012,10,8,150
Duke,ACC,2012,11,4,150
Duke,ACC,2012,12,8,150
Duke,ACC,2012,13,7,150
Duke,ACC,2012,14,10,150
Duke,ACC,2012,15,5,150
Duke,ACC,2012,16,5,150
Duke,ACC,2012,17,4,150
Duke,ACC,2012,18,6,150
Duke,ACC,2012,19,8,150
Florida,SEC,2012,1,8,57
Florida,SEC,2012,2,7,57
Florida,SEC,2012,3,10,57
Florida,SEC,2012,4,10,57
Florida,SEC,2012,5,12,57
Florida,SEC,2012,6,13,57
Florida,SEC,2012,7,11,57
Florida,SEC,2012,8,10,57
Florida,SEC,2012,9,13,57
Florida,SEC,2012,10,19,57
Florida,SEC,2012,11,17,57
Florida,SEC,2012,12,14,57
Florida,SEC,2012,13,12,57
Florida,SEC,2012,14,8,57
Florida,SEC,2012,15,14,57
Florida,SEC,2012,16,12,57
Florida,SEC,2012,17,16,57
Florida,SEC,2012,18,22,57
Florida,SEC,2012,19,25,57
Florida State,ACC,2012,2,25,52
Florida State,ACC,2012,3,22,52
Florida State,ACC,2012,12,23,52
Florida State,ACC,2012,13,21,52
Florida State,ACC,2012,14,15,52
Florida State,ACC,2012,15,20,52
Florida State,ACC,2012,16,15,52
Florida State,ACC,2012,17,22,52
Florida State,ACC,2012,18,17,52
Florida State,ACC,2012,19,10,52
Georgetown,Big East,2012,5,18,46
Georgetown,Big East,2012,6,16,46
Georgetown,Big East,2012,7,16,46
Georgetown,Big East,2012,8,12,46
Georgetown,Big East,2012,9,9,46
Georgetown,Big East,2012,10,11,46
Georgetown,Big East,2012,11,10,46
Georgetown,Big East,2012,12,9,46
Georgetown,Big East,2012,13,14,46
Georgetown,Big East,2012,14,12,46
Georgetown,Big East,2012,15,10,46
Georgetown,Big East,2012,16,9,46
Georgetown,Big East,2012,17,11,46
Georgetown,Big East,2012,18,13,46
Georgetown,Big East,2012,19,15,46
Gonzaga,WCC,2012,1,23,2250
Gonzaga,WCC,2012,2,22,2250
Gonzaga,WCC,2012,3,19,2250
Gonzaga,WCC,2012,4,19,2250
Gonzaga,WCC,2012,5,23,2250
Gonzaga,WCC,2012,9,25,2250
Gonzaga,WCC,2012,10,21,2250
Gonzaga,WCC,2012,13,24,2250
Gonzaga,WCC,2012,15,24,2250
Gonzaga,WCC,2012,18,24,2250
Harvard,Ivy,2012,5,25,108
Harvard,Ivy,2012,8,24,108
Harvard,Ivy,2012,9,22,108
Harvard,Ivy,2012,14,25,108
Illinois,Big Ten,2012,5,24,356
Illinois,Big Ten,2012,6,19,356
Illinois,Big Ten,2012,7,25,356
Illinois,Big Ten,2012,11,22,356
Indiana,Big Ten,2012,6,18,84
Indiana,Big Ten,2012,7,17,84
Indiana,Big Ten,2012,8,13,84
Indiana,Big Ten,2012,9,12,84
Indiana,Big Ten,2012,10,7,84
Indiana,Big Ten,2012,11,11,84
Indiana,Big Ten,2012,12,16,84
Indiana,Big Ten,2012,13,20,84
Indiana,Big Ten,2012,14,23,84
Indiana,Big Ten,2012,15,18,84
Indiana,Big Ten,2012,16,23,84
Indiana,Big Ten,2012,17,18,84
Indiana,Big Ten,2012,18,15,84
Indiana,Big Ten,2012,19,16,84
Iowa State,Big 12,2012,18,25,66
Kansas,Big 12,2012,1,13,2305
Kansas,Big 12,2012,2,12,2305
Kansas,Big 12,2012,3,14,2305
Kansas,Big 12,2012,4,15,2305
Kansas,Big 12,2012,5,13,2305
Kansas,Big 12,2012,6,12,2305
Kansas,Big 12,2012,7,12,2305
Kansas,Big 12,2012,8,17,2305
Kansas,Big 12,2012,9,14,2305
Kansas,Big 12,2012,10,10,2305
Kansas,Big 12,2012,11,7,2305
Kansas,Big 12,2012,12,5,2305
Kansas,Big 12,2012,13,8,2305
Kansas,Big 12,2012,14,7,2305
Kansas,Big 12,2012,15,4,2305
Kansas,Big 12,2012,16,4,2305
Kansas,Big 12,2012,17,3,2305
Kansas,Big 12,2012,18,3,2305
Kansas,Big 12,2012,19,6,2305
Kansas State,Big 12,2012,9,23,2306
Kansas State,Big 12,2012,10,18,2306
Kansas State,Big 12,2012,11,25,2306
Kansas State,Big 12,2012,12,22,2306
Kentucky,SEC,2012,1,2,96
Kentucky,SEC,2012,2,2,96
Kentucky,SEC,2012,3,2,96
Kentucky,SEC,2012,4,1,96
Kentucky,SEC,2012,5,1,96
Kentucky,SEC,2012,6,3,96
Kentucky,SEC,2012,7,3,96
Kentucky,SEC,2012,8,3,96
Kentucky,SEC,2012,9,2,96
Kentucky,SEC,2012,10,2,96
Kentucky,SEC,2012,11,2,96
Kentucky,SEC,2012,12,1,96
Kentucky,SEC,2012,13,1,96
Kentucky,SEC,2012,14,1,96
Kentucky,SEC,2012,15,1,96
Kentucky,SEC,2012,16,1,96
Kentucky,SEC,2012,17,1,96
Kentucky,SEC,2012,18,1,96
Kentucky,SEC,2012,19,1,96
Louisville,Big East,2012,1,9,97
Louisville,Big East,2012,2,8,97
Louisville,Big East,2012,3,7,97
Louisville,Big East,2012,4,6,97
Louisville,Big East,2012,5,5,97
Louisville,Big East,2012,6,4,97
Louisville,Big East,2012,7,4,97
Louisville,Big East,2012,8,4,97
Louisville,Big East,2012,9,11,97
Louisville,Big East,2012,10,14,97
Louisville,Big East,2012,11,23,97
Louisville,Big East,2012,14,24,97
Louisville,Big East,2012,15,19,97
Louisville,Big East,2012,16,17,97
Louisville,Big East,2012,17,19,97
Louisville,Big East,2012,19,17,97
Marquette,Big East,2012,1,22,269
Marquette,Big East,2012,2,21,269
Marquette,Big East,2012,3,16,269
Marquette,Big East,2012,4,16,269
Marquette,Big East,2012,5,11,269
Marquette,Big East,2012,6,11,269
Marquette,Big East,2012,7,10,269
Marquette,Big East,2012,8,14,269
Marquette,Big East,2012,9,20,269
Marquette,Big East,2012,10,25,269
Marquette,Big East,2012,11,21,269
Marquette,Big East,2012,12,17,269
Marquette,Big East,2012,13,15,269
Marquette,Big East,2012,14,18,269
Marquette,Big East,2012,15,12,269
Marquette,Big East,2012,16,10,269
Marquette,Big East,2012,17,8,269
Marquette,Big East,2012,18,9,269
Marquette,Big East,2012,19,11,269
Memphis,CUSA,2012,1,11,235
Memphis,CUSA,2012,2,10,235
Memphis,CUSA,2012,3,8,235
Memphis,CUSA,2012,4,22,235
Memphis,CUSA,2012,5,21,235
Michigan,Big Ten,2012,1,18,130
Michigan,Big Ten,2012,2,17,130
Michigan,Big Ten,2012,3,15,130
Michigan,Big Ten,2012,4,14,130
Michigan,Big Ten,2012,5,20,130
Michigan,Big Ten,2012,6,20,130
Michigan,Big Ten,2012,7,20,130
Michigan,Big Ten,2012,8,18,130
Michigan,Big Ten,2012,9,16,130
Michigan,Big Ten,2012,10,13,130
Michigan,Big Ten,2012,11,20,130
Michigan,Big Ten,2012,12,20,130
Michigan,Big Ten,2012,13,23,130
Michigan,Big Ten,2012,14,22,130
Michigan,Big Ten,2012,15,17,130
Michigan,Big Ten,2012,16,11,130
Michigan,Big Ten,2012,17,13,130
Michigan,Big Ten,2012,18,10,130
Michigan,Big Ten,2012,19,13,130
Michigan State,Big Ten,2012,6,21,127
Michigan State,Big Ten,2012,7,19,127
Michigan State,Big Ten,2012,8,16,127
Michigan State,Big Ten,2012,9,10,127
Michigan State,Big Ten,2012,10,6,127
Michigan State,Big Ten,2012,11,9,127
Michigan State,Big Ten,2012,12,10,127
Michigan State,Big Ten,2012,13,9,127
Michigan State,Big Ten,2012,14,11,127
Michigan State,Big Ten,2012,15,7,127
Michigan State,Big Ten,2012,16,6,127
Michigan State,Big Ten,2012,17,5,127
Michigan State,Big Ten,2012,18,8,127
Michigan State,Big Ten,2012,19,5,127
Mississippi State,SEC,2012,3,24,NA
Mississippi State,SEC,2012,4,21,NA
Mississippi State,SEC,2012,5,17,NA
Mississippi State,SEC,2012,6,17,NA
Mississippi State,SEC,2012,7,18,NA
Mississippi State,SEC,2012,8,15,NA
Mississippi State,SEC,2012,9,15,NA
Mississippi State,SEC,2012,10,20,NA
Mississippi State,SEC,2012,11,18,NA
Mississippi State,SEC,2012,12,18,NA
Mississippi State,SEC,2012,13,22,NA
Mississippi State,SEC,2012,14,20,NA
Missouri,Big 12,2012,1,25,142
Missouri,Big 12,2012,2,24,142
Missouri,Big 12,2012,3,21,142
Missouri,Big 12,2012,4,13,142
Missouri,Big 12,2012,5,10,142
Missouri,Big 12,2012,6,10,142
Missouri,Big 12,2012,7,9,142
Missouri,Big 12,2012,8,8,142
Missouri,Big 12,2012,9,7,142
Missouri,Big 12,2012,10,9,142
Missouri,Big 12,2012,11,5,142
Missouri,Big 12,2012,12,2,142
Missouri,Big 12,2012,13,4,142
Missouri,Big 12,2012,14,4,142
Missouri,Big 12,2012,15,3,142
Missouri,Big 12,2012,16,3,142
Missouri,Big 12,2012,17,7,142
Missouri,Big 12,2012,18,5,142
Missouri,Big 12,2012,19,3,142
Murray State,OVC,2012,6,24,93
Murray State,OVC,2012,7,22,93
Murray State,OVC,2012,8,20,93
Murray State,OVC,2012,9,19,93
Murray State,OVC,2012,10,15,93
Murray State,OVC,2012,11,12,93
Murray State,OVC,2012,12,11,93
Murray State,OVC,2012,13,10,93
Murray State,OVC,2012,14,9,93
Murray State,OVC,2012,15,16,93
Murray State,OVC,2012,16,14,93
Murray State,OVC,2012,17,12,93
Murray State,OVC,2012,18,11,93
Murray State,OVC,2012,19,12,93
New Mexico,MWC,2012,16,18,167
New Mexico,MWC,2012,19,21,167
Notre Dame,Big East,2012,15,23,87
Notre Dame,Big East,2012,16,20,87
Notre Dame,Big East,2012,17,20,87
Notre Dame,Big East,2012,18,23,87
Ohio State,Big Ten,2012,1,3,194
Ohio State,Big Ten,2012,2,3,194
Ohio State,Big Ten,2012,3,3,194
Ohio State,Big Ten,2012,4,2,194
Ohio State,Big Ten,2012,5,2,194
Ohio State,Big Ten,2012,6,2,194
Ohio State,Big Ten,2012,7,2,194
Ohio State,Big Ten,2012,8,2,194
Ohio State,Big Ten,2012,9,6,194
Ohio State,Big Ten,2012,10,5,194
Ohio State,Big Ten,2012,11,6,194
Ohio State,Big Ten,2012,12,4,194
Ohio State,Big Ten,2012,13,3,194
Ohio State,Big Ten,2012,14,3,194
Ohio State,Big Ten,2012,15,6,194
Ohio State,Big Ten,2012,16,8,194
Ohio State,Big Ten,2012,17,10,194
Ohio State,Big Ten,2012,18,7,194
Ohio State,Big Ten,2012,19,7,194
Pitt,Big East,2012,1,10,221
Pitt,Big East,2012,2,9,221
Pitt,Big East,2012,3,17,221
Pitt,Big East,2012,4,17,221
Pitt,Big East,2012,5,15,221
Pitt,Big East,2012,6,15,221
Pitt,Big East,2012,7,15,221
Pitt,Big East,2012,8,22,221
Saint Louis,A-10,2012,4,23,139
Saint Mary's,WCC,2012,11,24,2608
Saint Mary's,WCC,2012,12,21,2608
Saint Mary's,WCC,2012,13,18,2608
Saint Mary's,WCC,2012,14,16,2608
Saint Mary's,WCC,2012,15,21,2608
Saint Mary's,WCC,2012,19,24,2608
San Diego State,MWC,2012,8,25,21
San Diego State,MWC,2012,9,24,21
San Diego State,MWC,2012,10,22,21
San Diego State,MWC,2012,11,16,21
San Diego State,MWC,2012,12,13,21
San Diego State,MWC,2012,13,17,21
San Diego State,MWC,2012,14,13,21
San Diego State,MWC,2012,15,13,21
San Diego State,MWC,2012,16,24,21
San Diego State,MWC,2012,17,21,21
San Diego State,MWC,2012,18,18,21
San Diego State,MWC,2012,19,22,21
Seton Hall,Big East,2012,10,24,2550
Syracuse,Big East,2012,1,5,183
Syracuse,Big East,2012,2,5,183
Syracuse,Big East,2012,3,5,183
Syracuse,Big East,2012,4,4,183
Syracuse,Big East,2012,5,3,183
Syracuse,Big East,2012,6,1,183
Syracuse,Big East,2012,7,1,183
Syracuse,Big East,2012,8,1,183
Syracuse,Big East,2012,9,1,183
Syracuse,Big East,2012,10,1,183
Syracuse,Big East,2012,11,1,183
Syracuse,Big East,2012,12,3,183
Syracuse,Big East,2012,13,2,183
Syracuse,Big East,2012,14,2,183
Syracuse,Big East,2012,15,2,183
Syracuse,Big East,2012,16,2,183
Syracuse,Big East,2012,17,2,183
Syracuse,Big East,2012,18,2,183
Syracuse,Big East,2012,19,2,183
Temple,A-10,2012,16,22,218
Temple,A-10,2012,17,23,218
Temple,A-10,2012,18,21,218
Texas A&M,Big 12,2012,1,20,245
Texas A&M,Big 12,2012,2,19,245
Texas A&M,Big 12,2012,3,25,245
Texas A&M,Big 12,2012,4,25,245
Texas A&M,Big 12,2012,5,22,245
Texas A&M,Big 12,2012,6,22,245
UCLA,Pac-12,2012,1,17,26
UConn,Big East,2012,1,4,41
UConn,Big East,2012,2,4,41
UConn,Big East,2012,3,4,41
UConn,Big East,2012,4,8,41
UConn,Big East,2012,5,9,41
UConn,Big East,2012,6,9,41
UConn,Big East,2012,7,8,41
UConn,Big East,2012,8,9,41
UConn,Big East,2012,9,8,41
UConn,Big East,2012,10,17,41
UConn,Big East,2012,11,13,41
UConn,Big East,2012,12,24,41
UNC,ACC,2012,1,1,NA
UNC,ACC,2012,2,1,NA
UNC,ACC,2012,3,1,NA
UNC,ACC,2012,4,5,NA
UNC,ACC,2012,5,4,NA
UNC,ACC,2012,6,5,NA
UNC,ACC,2012,7,5,NA
UNC,ACC,2012,8,5,NA
UNC,ACC,2012,9,3,NA
UNC,ACC,2012,10,3,NA
UNC,ACC,2012,11,8,NA
UNC,ACC,2012,12,7,NA
UNC,ACC,2012,13,5,NA
UNC,ACC,2012,14,5,NA
UNC,ACC,2012,15,8,NA
UNC,ACC,2012,16,7,NA
UNC,ACC,2012,17,6,NA
UNC,ACC,2012,18,4,NA
UNC,ACC,2012,19,4,NA
UNLV,MWC,2012,4,18,2439
UNLV,MWC,2012,7,21,2439
UNLV,MWC,2012,8,19,2439
UNLV,MWC,2012,9,17,2439
UNLV,MWC,2012,10,12,2439
UNLV,MWC,2012,11,14,2439
UNLV,MWC,2012,12,12,2439
UNLV,MWC,2012,13,11,2439
UNLV,MWC,2012,14,14,2439
UNLV,MWC,2012,15,11,2439
UNLV,MWC,2012,16,21,2439
UNLV,MWC,2012,17,17,2439
UNLV,MWC,2012,18,20,2439
UNLV,MWC,2012,19,23,2439
Vanderbilt,SEC,2012,1,7,238
Vanderbilt,SEC,2012,2,18,238
Vanderbilt,SEC,2012,3,18,238
Vanderbilt,SEC,2012,4,20,238
Vanderbilt,SEC,2012,6,25,238
Vanderbilt,SEC,2012,13,25,238
Vanderbilt,SEC,2012,19,20,238
Virginia,ACC,2012,7,24,258
Virginia,ACC,2012,8,23,258
Virginia,ACC,2012,9,21,258
Virginia,ACC,2012,10,16,258
Virginia,ACC,2012,11,15,258
Virginia,ACC,2012,12,19,258
Virginia,ACC,2012,13,16,258
Virginia,ACC,2012,14,19,258
Virginia,ACC,2012,15,22,258
Virginia,ACC,2012,16,25,258
Virginia,ACC,2012,17,24,258
Wichita State,MVC,2012,15,24,2724
Wichita State,MVC,2012,16,19,2724
Wichita State,MVC,2012,17,15,2724
Wichita State,MVC,2012,18,16,2724
Wichita State,MVC,2012,19,18,2724
Wisconsin,Big Ten,2012,1,15,275
Wisconsin,Big Ten,2012,2,14,275
Wisconsin,Big Ten,2012,3,11,275
Wisconsin,Big Ten,2012,4,9,275
Wisconsin,Big Ten,2012,5,14,275
Wisconsin,Big Ten,2012,6,14,275
Wisconsin,Big Ten,2012,7,13,275
Wisconsin,Big Ten,2012,8,11,275
Wisconsin,Big Ten,2012,9,18,275
Wisconsin,Big Ten,2012,12,25,275
Wisconsin,Big Ten,2012,13,19,275
Wisconsin,Big Ten,2012,14,21,275
Wisconsin,Big Ten,2012,15,15,275
Wisconsin,Big Ten,2012,16,16,275
Wisconsin,Big Ten,2012,17,14,275
Wisconsin,Big Ten,2012,18,14,275
Wisconsin,Big Ten,2012,19,14,275
Xavier,A-10,2012,1,14,2752
Xavier,A-10,2012,2,13,2752
Xavier,A-10,2012,3,12,2752
Xavier,A-10,2012,4,11,2752
Xavier,A-10,2012,5,8,2752
Xavier,A-10,2012,6,8,2752
Xavier,A-10,2012,7,14,2752
Arizona,Pac-12,2013,1,12,12
Arizona,Pac-12,2013,2,12,12
Arizona,Pac-12,2013,3,10,12
Arizona,Pac-12,2013,4,9,12
Arizona,Pac-12,2013,5,8,12
Arizona,Pac-12,2013,6,8,12
Arizona,Pac-12,2013,7,4,12
Arizona,Pac-12,2013,8,3,12
Arizona,Pac-12,2013,9,3,12
Arizona,Pac-12,2013,10,4,12
Arizona,Pac-12,2013,11,7,12
Arizona,Pac-12,2013,12,6,12
Arizona,Pac-12,2013,13,8,12
Arizona,Pac-12,2013,14,7,12
Arizona,Pac-12,2013,15,9,12
Arizona,Pac-12,2013,16,12,12
Arizona,Pac-12,2013,17,11,12
Arizona,Pac-12,2013,18,18,12
Arizona,Pac-12,2013,19,18,12
Arizona,Pac-12,2013,20,21,12
Baylor,Big 12,2013,1,19,239
Baylor,Big 12,2013,2,16,239
Baylor,Big 12,2013,3,24,239
Butler,A-10,2013,7,19,2086
Butler,A-10,2013,8,18,2086
Butler,A-10,2013,9,17,2086
Butler,A-10,2013,10,14,2086
Butler,A-10,2013,11,13,2086
Butler,A-10,2013,12,9,2086
Butler,A-10,2013,13,9,2086
Butler,A-10,2013,14,14,2086
Butler,A-10,2013,15,11,2086
Butler,A-10,2013,16,15,2086
Butler,A-10,2013,17,20,2086
Cincinnati,Big East,2013,1,24,2132
Cincinnati,Big East,2013,2,24,2132
Cincinnati,Big East,2013,3,22,2132
Cincinnati,Big East,2013,4,17,2132
Cincinnati,Big East,2013,5,11,2132
Cincinnati,Big East,2013,6,11,2132
Cincinnati,Big East,2013,7,11,2132
Cincinnati,Big East,2013,8,8,2132
Cincinnati,Big East,2013,9,14,2132
Cincinnati,Big East,2013,10,21,2132
Cincinnati,Big East,2013,12,21,2132
Cincinnati,Big East,2013,13,24,2132
Cincinnati,Big East,2013,14,17,2132
Colorado,Pac-12,2013,3,23,38
Colorado,Pac-12,2013,4,19,38
Colorado State,MWC,2013,15,24,36
Colorado State,MWC,2013,16,22,36
Creighton,MVC,2013,1,16,156
Creighton,MVC,2013,2,15,156
Creighton,MVC,2013,3,14,156
Creighton,MVC,2013,4,11,156
Creighton,MVC,2013,5,16,156
Creighton,MVC,2013,6,16,156
Creighton,MVC,2013,7,17,156
Creighton,MVC,2013,8,16,156
Creighton,MVC,2013,9,16,156
Creighton,MVC,2013,10,13,156
Creighton,MVC,2013,11,12,156
Creighton,MVC,2013,12,17,156
Creighton,MVC,2013,13,21,156
Creighton,MVC,2013,14,16,156
Creighton,MVC,2013,19,23,156
Creighton,MVC,2013,20,22,156
Duke,ACC,2013,1,8,150
Duke,ACC,2013,2,9,150
Duke,ACC,2013,3,5,150
Duke,ACC,2013,4,2,150
Duke,ACC,2013,5,2,150
Duke,ACC,2013,6,2,150
Duke,ACC,2013,7,1,150
Duke,ACC,2013,8,1,150
Duke,ACC,2013,9,1,150
Duke,ACC,2013,10,1,150
Duke,ACC,2013,11,3,150
Duke,ACC,2013,12,1,150
Duke,ACC,2013,13,5,150
Duke,ACC,2013,14,4,150
Duke,ACC,2013,15,2,150
Duke,ACC,2013,16,6,150
Duke,ACC,2013,17,3,150
Duke,ACC,2013,18,3,150
Duke,ACC,2013,19,2,150
Duke,ACC,2013,20,6,150
Florida,SEC,2013,1,10,57
Florida,SEC,2013,2,10,57
Florida,SEC,2013,3,7,57
Florida,SEC,2013,4,7,57
Florida,SEC,2013,5,6,57
Florida,SEC,2013,6,5,57
Florida,SEC,2013,7,8,57
Florida,SEC,2013,8,14,57
Florida,SEC,2013,9,13,57
Florida,SEC,2013,10,11,57
Florida,SEC,2013,11,10,57
Florida,SEC,2013,12,8,57
Florida,SEC,2013,13,4,57
Florida,SEC,2013,14,2,57
Florida,SEC,2013,15,7,57
Florida,SEC,2013,16,5,57
Florida,SEC,2013,17,8,57
Florida,SEC,2013,18,11,57
Florida,SEC,2013,19,13,57
Florida,SEC,2013,20,14,57
Florida State,ACC,2013,1,25,52
Georgetown,Big East,2013,4,20,46
Georgetown,Big East,2013,5,15,46
Georgetown,Big East,2013,6,15,46
Georgetown,Big East,2013,7,15,46
Georgetown,Big East,2013,8,15,46
Georgetown,Big East,2013,9,15,46
Georgetown,Big East,2013,10,19,46
Georgetown,Big East,2013,14,20,46
Georgetown,Big East,2013,15,15,46
Georgetown,Big East,2013,16,11,46
Georgetown,Big East,2013,17,7,46
Georgetown,Big East,2013,18,5,46
Georgetown,Big East,2013,19,5,46
Georgetown,Big East,2013,20,8,46
Gonzaga,WCC,2013,1,21,2250
Gonzaga,WCC,2013,2,19,2250
Gonzaga,WCC,2013,3,17,2250
Gonzaga,WCC,2013,4,12,2250
Gonzaga,WCC,2013,5,10,2250
Gonzaga,WCC,2013,6,14,2250
Gonzaga,WCC,2013,7,14,2250
Gonzaga,WCC,2013,8,13,2250
Gonzaga,WCC,2013,9,10,2250
Gonzaga,WCC,2013,10,9,2250
Gonzaga,WCC,2013,11,8,2250
Gonzaga,WCC,2013,12,10,2250
Gonzaga,WCC,2013,13,7,2250
Gonzaga,WCC,2013,14,6,2250
Gonzaga,WCC,2013,15,5,2250
Gonzaga,WCC,2013,16,3,2250
Gonzaga,WCC,2013,17,2,2250
Gonzaga,WCC,2013,18,1,2250
Gonzaga,WCC,2013,19,1,2250
Gonzaga,WCC,2013,20,1,2250
Illinois,Big Ten,2013,4,22,356
Illinois,Big Ten,2013,5,13,356
Illinois,Big Ten,2013,6,10,356
Illinois,Big Ten,2013,7,10,356
Illinois,Big Ten,2013,8,12,356
Illinois,Big Ten,2013,9,11,356
Illinois,Big Ten,2013,10,12,356
Illinois,Big Ten,2013,11,23,356
Indiana,Big Ten,2013,1,1,84
Indiana,Big Ten,2013,2,1,84
Indiana,Big Ten,2013,3,1,84
Indiana,Big Ten,2013,4,1,84
Indiana,Big Ten,2013,5,1,84
Indiana,Big Ten,2013,6,1,84
Indiana,Big Ten,2013,7,6,84
Indiana,Big Ten,2013,8,5,84
Indiana,Big Ten,2013,9,5,84
Indiana,Big Ten,2013,10,5,84
Indiana,Big Ten,2013,11,2,84
Indiana,Big Ten,2013,12,7,84
Indiana,Big Ten,2013,13,3,84
Indiana,Big Ten,2013,14,1,84
Indiana,Big Ten,2013,15,1,84
Indiana,Big Ten,2013,16,1,84
Indiana,Big Ten,2013,17,1,84
Indiana,Big Ten,2013,18,2,84
Indiana,Big Ten,2013,19,3,84
Indiana,Big Ten,2013,20,4,84
Kansas,Big 12,2013,1,7,2305
Kansas,Big 12,2013,2,7,2305
Kansas,Big 12,2013,3,12,2305
Kansas,Big 12,2013,4,10,2305
Kansas,Big 12,2013,5,9,2305
Kansas,Big 12,2013,6,9,2305
Kansas,Big 12,2013,7,9,2305
Kansas,Big 12,2013,8,6,2305
Kansas,Big 12,2013,9,6,2305
Kansas,Big 12,2013,10,6,2305
Kansas,Big 12,2013,11,4,2305
Kansas,Big 12,2013,12,3,2305
Kansas,Big 12,2013,13,2,2305
Kansas,Big 12,2013,14,5,2305
Kansas,Big 12,2013,15,14,2305
Kansas,Big 12,2013,16,9,2305
Kansas,Big 12,2013,17,6,2305
Kansas,Big 12,2013,18,4,2305
Kansas,Big 12,2013,19,7,2305
Kansas,Big 12,2013,20,3,2305
Kansas State,Big 12,2013,8,25,2306
Kansas State,Big 12,2013,9,25,2306
Kansas State,Big 12,2013,10,18,2306
Kansas State,Big 12,2013,11,16,2306
Kansas State,Big 12,2013,12,11,2306
Kansas State,Big 12,2013,13,18,2306
Kansas State,Big 12,2013,14,13,2306
Kansas State,Big 12,2013,15,10,2306
Kansas State,Big 12,2013,16,13,2306
Kansas State,Big 12,2013,17,13,2306
Kansas State,Big 12,2013,18,9,2306
Kansas State,Big 12,2013,19,11,2306
Kansas State,Big 12,2013,20,12,2306
Kentucky,SEC,2013,1,3,96
Kentucky,SEC,2013,2,3,96
Kentucky,SEC,2013,3,8,96
Kentucky,SEC,2013,4,8,96
Kentucky,SEC,2013,15,25,96
Louisiana Tech,WAC,2013,17,25,2348
Louisville,Big East,2013,1,2,97
Louisville,Big East,2013,2,2,97
Louisville,Big East,2013,3,2,97
Louisville,Big East,2013,4,5,97
Louisville,Big East,2013,5,5,97
Louisville,Big East,2013,6,6,97
Louisville,Big East,2013,7,5,97
Louisville,Big East,2013,8,4,97
Louisville,Big East,2013,9,4,97
Louisville,Big East,2013,10,3,97
Louisville,Big East,2013,11,1,97
Louisville,Big East,2013,12,5,97
Louisville,Big East,2013,13,12,97
Louisville,Big East,2013,14,11,97
Louisville,Big East,2013,15,12,97
Louisville,Big East,2013,16,10,97
Louisville,Big East,2013,17,10,97
Louisville,Big East,2013,18,8,97
Louisville,Big East,2013,19,4,97
Louisville,Big East,2013,20,2,97
Marquette,Big East,2013,11,25,269
Marquette,Big East,2013,13,25,269
Marquette,Big East,2013,14,24,269
Marquette,Big East,2013,15,18,269
Marquette,Big East,2013,16,17,269
Marquette,Big East,2013,17,22,269
Marquette,Big East,2013,18,15,269
Marquette,Big East,2013,19,12,269
Marquette,Big East,2013,20,15,269
Memphis,CUSA,2013,1,17,235
Memphis,CUSA,2013,2,17,235
Memphis,CUSA,2013,3,19,235
Memphis,CUSA,2013,15,22,235
Memphis,CUSA,2013,16,21,235
Memphis,CUSA,2013,17,19,235
Memphis,CUSA,2013,18,25,235
Memphis,CUSA,2013,19,20,235
Memphis,CUSA,2013,20,19,235
Miami (FL),ACC,2013,12,25,NA
Miami (FL),ACC,2013,13,14,NA
Miami (FL),ACC,2013,14,8,NA
Miami (FL),ACC,2013,15,3,NA
Miami (FL),ACC,2013,16,2,NA
Miami (FL),ACC,2013,17,5,NA
Miami (FL),ACC,2013,18,6,NA
